time [s],step [Step](/api/datatype/52/)
1403.125,1391
1403.625,1392
1404.265625,1393
1405.0,1394
1405.4375,1395
1405.65625,1396
1406.234375,1397
1406.796875,1398
1407.4375,1399
1407.984375,1400
1408.625,1401
1409.125,1402
1409.875,1403
1410.453125,1404
1411.109375,1405
1411.6875,1406
1412.328125,1407
1412.8125,1408
1413.546875,1409
1414.171875,1410
1414.796875,1411
1415.390625,1412
1416.03125,1413
1416.515625,1414
1417.28125,1415
1417.859375,1416
1418.515625,1417
1418.96875,1418
1419.625,1419
1420.328125,1420
1421.0,1421
1421.453125,1422
1422.21875,1423
1422.65625,1424
1423.40625,1425
1423.984375,1426
1424.609375,1427
1425.203125,1428
1425.859375,1429
1426.421875,1430
1427.0625,1431
1427.609375,1432
1428.296875,1433
1428.90625,1434
1429.5625,1435
1430.03125,1436
1430.828125,1437
1431.375,1438
1432.078125,1439
1432.515625,1440
1433.328125,1441
1433.796875,1442
1434.609375,1443
1435.078125,1444
1435.921875,1445
1436.5,1446
1437.25,1447
1437.875,1448
1438.515625,1449
1439.09375,1450
1439.78125,1451
1440.359375,1452
1441.015625,1453
1441.625,1454
1442.328125,1455
1443.65625,1456
1444.15625,1457
1445.0,1458
1445.578125,1459
1446.234375,1460
1446.84375,1461
1447.484375,1462
1448.03125,1463
1448.703125,1464
1449.265625,1465
1449.90625,1466
1450.359375,1467
1451.140625,1468
1451.734375,1469
1452.421875,1470
1452.859375,1471
1453.078125,1472
1453.671875,1473
1454.28125,1474
1454.90625,1475
1455.46875,1476
1456.140625,1477
1456.609375,1478
1457.375,1479
1457.953125,1480
1458.625,1481
1459.234375,1482
1459.875,1483
1460.5,1484
1461.203125,1485
1461.8125,1486
1462.484375,1487
1463.09375,1488
1463.734375,1489
1464.296875,1490
1464.984375,1491
1465.5625,1492
1466.21875,1493
1466.78125,1494
1467.484375,1495
1468.046875,1496
1468.734375,1497
1469.1875,1498
1469.953125,1499
1470.53125,1500
1471.203125,1501
1471.75,1502
1472.390625,1503
1472.9375,1504
1473.609375,1505
1474.15625,1506
1474.828125,1507
1475.265625,1508
1475.484375,1509
1476.0625,1510
1476.609375,1511
1477.25,1512
1477.8125,1513
1478.4375,1514
1479.015625,1515
1479.671875,1516
1480.234375,1517
1480.875,1518
1481.46875,1519
1482.09375,1520
1482.5625,1521
1483.28125,1522
1483.765625,1523
1483.984375,1524
1484.546875,1525
1485.109375,1526
1485.734375,1527
1486.1875,1528
1486.40625,1529
1486.9375,1530
1487.5,1531
1488.140625,1532
1488.703125,1533
1489.328125,1534
1489.921875,1535
1490.53125,1536
1491.125,1537
1491.703125,1538
1492.328125,1539
1492.96875,1540
1493.515625,1541
1494.15625,1542
1494.734375,1543
1495.375,1544
1495.921875,1545
1496.578125,1546
1497.15625,1547
1497.8125,1548
1498.390625,1549
1499.0,1550
1499.578125,1551
1500.234375,1552
1500.796875,1553
1501.46875,1554
1502.09375,1555
1502.75,1556
1503.34375,1557
1503.953125,1558
1504.578125,1559
1505.234375,1560
1505.703125,1561
1506.46875,1562
1507.078125,1563
1507.734375,1564
1508.1875,1565
1508.984375,1566
1509.53125,1567
1510.203125,1568
1510.828125,1569
1511.46875,1570
1512.0,1571
1512.671875,1572
1513.15625,1573
1513.90625,1574
1514.375,1575
1514.59375,1576
1515.15625,1577
1515.703125,1578
1516.375,1579
1516.8125,1580
1517.546875,1581
1518.03125,1582
1518.796875,1583
1519.390625,1584
1520.03125,1585
1520.609375,1586
1521.25,1587
1521.71875,1588
1522.515625,1589
1523.078125,1590
1523.8125,1591
1525.078125,1592
1525.71875,1593
1526.390625,1594
1527.0,1595
1527.6875,1596
1528.28125,1597
1528.90625,1598
1529.484375,1599
1530.125,1600
1530.671875,1601
1531.3125,1602
1531.875,1603
1532.546875,1604
1533.109375,1605
1533.734375,1606
1534.3125,1607
1534.953125,1608
1535.4375,1609
1536.15625,1610
1536.59375,1611
1537.34375,1612
1537.8125,1613
1538.546875,1614
1539.0,1615
1539.796875,1616
1540.375,1617
1541.015625,1618
1541.5625,1619
1542.234375,1620
1542.78125,1621
1543.4375,1622
1543.96875,1623
1544.625,1624
1545.171875,1625
1545.828125,1626
1546.40625,1627
1547.046875,1628
1547.671875,1629
1548.296875,1630
1548.875,1631
1549.5,1632
1550.046875,1633
1550.71875,1634
1551.328125,1635
1552.03125,1636
1552.625,1637
1553.265625,1638
1553.90625,1639
1554.5,1640
1555.078125,1641
1555.671875,1642
1556.140625,1643
1556.90625,1644
1557.34375,1645
1557.5625,1646
1558.0,1647
1558.625,1648
1559.421875,1649
1560.015625,1650
1560.671875,1651
1561.109375,1652
1561.328125,1653
1561.953125,1654
1562.390625,1655
1563.21875,1656
1563.765625,1657
1564.453125,1658
1565.015625,1659
1565.71875,1660
1566.3125,1661
1566.96875,1662
1567.59375,1663
1568.234375,1664
1568.765625,1665
1569.5,1666
1570.046875,1667
1570.65625,1668
1571.34375,1669
1572.0,1670
1572.46875,1671
1573.234375,1672
1573.84375,1673
1574.5,1674
1575.015625,1675
1575.703125,1676
1576.171875,1677
1576.9375,1678
1577.515625,1679
1578.171875,1680
1578.65625,1681
1579.421875,1682
1580.03125,1683
1580.828125,1684
1581.515625,1685
1582.1875,1686
1582.65625,1687
1583.453125,1688
1584.015625,1689
1584.734375,1690
1585.296875,1691
1585.96875,1692
1586.4375,1693
1586.65625,1694
1587.234375,1695
1587.78125,1696
1588.453125,1697
1589.046875,1698
1589.6875,1699
1590.28125,1700
1590.921875,1701
1591.59375,1702
1592.234375,1703
1592.828125,1704
1593.46875,1705
1594.078125,1706
1594.71875,1707
1595.3125,1708
1595.96875,1709
1596.59375,1710
1597.25,1711
1597.71875,1712
1598.5,1713
1599.078125,1714
1599.734375,1715
1600.328125,1716
1600.953125,1717
1601.59375,1718
1602.25,1719
1602.84375,1720
1603.484375,1721
1604.046875,1722
1604.71875,1723
1605.328125,1724
1606.0625,1725
1606.796875,1726
1607.4375,1727
1608.09375,1728
1608.75,1729
1609.328125,1730
1610.015625,1731
1610.453125,1732
1610.671875,1733
1611.265625,1734
1611.828125,1735
1612.46875,1736
1613.0625,1737
1613.65625,1738
1614.125,1739
1614.890625,1740
1615.46875,1741
1616.125,1742
1616.6875,1743
1617.328125,1744
1617.890625,1745
1618.546875,1746
1619.171875,1747
1619.828125,1748
1620.296875,1749
1621.03125,1750
1621.671875,1751
1622.15625,1752
1622.953125,1753
1623.59375,1754
1624.0625,1755
1624.859375,1756
1625.46875,1757
1626.125,1758
1626.6875,1759
1627.359375,1760
1627.828125,1761
1628.609375,1762
1629.1875,1763
1629.859375,1764
1630.296875,1765
1631.09375,1766
1631.671875,1767
1632.3125,1768
1632.765625,1769
1633.5625,1770
1634.140625,1771
1634.796875,1772
1635.328125,1773
1635.984375,1774
1636.609375,1775
1637.265625,1776
1637.828125,1777
1638.46875,1778
1639.0625,1779
1639.703125,1780
1640.296875,1781
1640.921875,1782
